lo_id,tags,type,language,requires_mastery,pedagogical_weight,duration_min,accuracy
b1614,183|182|52|56|58,question,en,0.0,1.0,0.5,0.5
b1615,183|182|56|54|58,question,en,0.0,1.0,0.5,0.5
b1541,179|184|53|181|52,question,en,0.0,1.0,0.5,0.5
b1542,52|185|53|183,question,en,0.0,1.0,0.5,0.5
b1728,179|53|57|182|181|55,question,en,0.0,1.0,0.5,0.5
b1729,53|57|182|181|52,question,en,0.0,1.0,0.5,0.5
b1730,183|184|53|57|181|52,question,en,0.0,1.0,0.5,0.5
b1731,179|53|57|182|181|54,question,en,0.0,1.0,0.5,0.5
b1732,183|184|53|57|56,question,en,0.0,1.0,0.5,0.5
b1733,183|184|57|52|56,question,en,0.0,1.0,0.5,0.5
b1734,179|184|57|181|56|55,question,en,0.0,1.0,0.5,0.5
b1735,183|53|57|182|52,question,en,0.0,1.0,0.5,0.5
b1736,183|57|182|181|55|54,question,en,0.0,1.0,0.5,0.5
b1737,184|53|57|182|181|55,question,en,0.0,1.0,0.5,0.5
b1510,183|53|182|55|58,question,en,0.0,1.0,0.5,0.5
b1511,183|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1512,183|182|52|56|58,question,en,0.0,1.0,0.5,0.5
b1513,183|53|182|55|58,question,en,0.0,1.0,0.5,0.5
b1514,183|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1515,183|54|182|58,question,en,0.0,1.0,0.5,0.5
b1516,183|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1518,183|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1519,183|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1647,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1648,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1649,183|53|182|52|55,question,en,0.0,1.0,0.5,0.5
b1650,52|183|54|182,question,en,0.0,1.0,0.5,0.5
b1652,183|53|182|56|54,question,en,0.0,1.0,0.5,0.5
b1653,183|53|182|55|56,question,en,0.0,1.0,0.5,0.5
b1654,183|53|182|56|54,question,en,0.0,1.0,0.5,0.5
b1520,179|183|184|53|57|185|55,question,en,0.0,1.0,0.5,0.5
b1521,183|53|185|181|55|52,question,en,0.0,1.0,0.5,0.5
b1522,179|183|184|53|185|55,question,en,0.0,1.0,0.5,0.5
b1524,184|181|57|185|52,question,en,0.0,1.0,0.5,0.5
b1556,183|57|182|56|54,question,en,0.0,1.0,0.5,0.5
b1557,183|53|57|182|55,question,en,0.0,1.0,0.5,0.5
b1559,183|57|182|56|54,question,en,0.0,1.0,0.5,0.5
b1560,183|53|57|182|52,question,en,0.0,1.0,0.5,0.5
b1561,183|53|57|182|52,question,en,0.0,1.0,0.5,0.5
b1562,183|57|182|52|54,question,en,0.0,1.0,0.5,0.5
b1564,183|53|57|182|52,question,en,0.0,1.0,0.5,0.5
b1502,53|185|181|54|58,question,en,0.0,1.0,0.5,0.5
b1503,183|58|53|185,question,en,0.0,1.0,0.5,0.5
b1505,183|185|52|56|58,question,en,0.0,1.0,0.5,0.5
b1508,179|183|184|56|54|58,question,en,0.0,1.0,0.5,0.5
b1509,184|53|181|55|58,question,en,0.0,1.0,0.5,0.5
b1455,183|184|57|185|52|56,question,en,0.0,1.0,0.5,0.5
b1456,184|53|185|181|52,question,en,0.0,1.0,0.5,0.5
b1459,183|184|53|57|185|52,question,en,0.0,1.0,0.5,0.5
b1551,52|182|181|56|58,question,en,0.0,1.0,0.5,0.5
b1552,184|53|181|54|58,question,en,0.0,1.0,0.5,0.5
b1553,179|181|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1554,184|53|181|54|58,question,en,0.0,1.0,0.5,0.5
b1446,179|183|53|182|55,question,en,0.0,1.0,0.5,0.5
b1447,179|183|184|53|55|56,question,en,0.0,1.0,0.5,0.5
b1448,181|54|53|182,question,en,0.0,1.0,0.5,0.5
b1449,179|183|184|52|54,question,en,0.0,1.0,0.5,0.5
b1450,183|53|54|182,question,en,0.0,1.0,0.5,0.5
b1451,181|55|53|182,question,en,0.0,1.0,0.5,0.5
b1452,181|183|55|53,question,en,0.0,1.0,0.5,0.5
b1453,179|182|181|56|54|52,question,en,0.0,1.0,0.5,0.5
b1454,179|53|182|181|56|54,question,en,0.0,1.0,0.5,0.5
b1787,179|53|182|181|54|52,question,en,0.0,1.0,0.5,0.5
b1789,179|184|53|181|56|54,question,en,0.0,1.0,0.5,0.5
b1790,53|182|181|54|52,question,en,0.0,1.0,0.5,0.5
b1791,183|184|52|56|54,question,en,0.0,1.0,0.5,0.5
b1792,179|183|53|182|55|56,question,en,0.0,1.0,0.5,0.5
b1793,179|181|182|52|54,question,en,0.0,1.0,0.5,0.5
b1794,183|184|53|52|54,question,en,0.0,1.0,0.5,0.5
b1795,179|53|182|181|54|52,question,en,0.0,1.0,0.5,0.5
b1796,53|182|181|54|52,question,en,0.0,1.0,0.5,0.5
b1421,184|53|185|52|54,question,en,0.0,1.0,0.5,0.5
b1422,184|53|181|56|52,question,en,0.0,1.0,0.5,0.5
b1423,183|184|53|52|56,question,en,0.0,1.0,0.5,0.5
b1424,183|53|185|52|54,question,en,0.0,1.0,0.5,0.5
b1425,53|185|181|56|54,question,en,0.0,1.0,0.5,0.5
b1426,52|184|181|54,question,en,0.0,1.0,0.5,0.5
b1427,52|183|184|54,question,en,0.0,1.0,0.5,0.5
b1428,181|185|53|54,question,en,0.0,1.0,0.5,0.5
b1429,183|184|53|55|56,question,en,0.0,1.0,0.5,0.5
b1636,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1637,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1638,183|53|182|52|56,question,en,0.0,1.0,0.5,0.5
b1639,183|53|182|56|54,question,en,0.0,1.0,0.5,0.5
b1640,183|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b1642,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1643,52|183|55|182,question,en,0.0,1.0,0.5,0.5
b1644,183|53|182|55|56,question,en,0.0,1.0,0.5,0.5
b1645,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1627,183|53|182|52|55,question,en,0.0,1.0,0.5,0.5
b1630,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b1631,183|53|182|56|54,question,en,0.0,1.0,0.5,0.5
b1632,52|183|53|182,question,en,0.0,1.0,0.5,0.5
b1635,183|53|182|55|56,question,en,0.0,1.0,0.5,0.5
b1977,184|69|52|56|54,question,en,0.0,1.0,0.5,0.5
b1978,184|63|52|56|54,question,en,0.0,1.0,0.5,0.5
b1979,184|53|60|52|54,question,en,0.0,1.0,0.5,0.5
b1981,184|53|59|52|54,question,en,0.0,1.0,0.5,0.5
b1982,184|67|52|56|54,question,en,0.0,1.0,0.5,0.5
b1984,52|184|53|68,question,en,0.0,1.0,0.5,0.5
b1985,184|53|60|56|54,question,en,0.0,1.0,0.5,0.5
b1986,184|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b1927,56|54|60|182,question,en,0.0,1.0,0.5,0.5
b1928,179|67|181|56|52,question,en,0.0,1.0,0.5,0.5
b1929,179|184|59|52|56|55,question,en,0.0,1.0,0.5,0.5
b1930,179|53|60|182|55|56,question,en,0.0,1.0,0.5,0.5
b1931,52|183|53|59,question,en,0.0,1.0,0.5,0.5
b1932,179|184|53|60|54,question,en,0.0,1.0,0.5,0.5
b1933,52|182|53|59,question,en,0.0,1.0,0.5,0.5
b1934,183|53|60|52|54,question,en,0.0,1.0,0.5,0.5
b1935,181|68|52|56|55,question,en,0.0,1.0,0.5,0.5
b1936,183|53|64|52|56,question,en,0.0,1.0,0.5,0.5
b2125,52|56|182|70,question,en,0.0,1.0,0.5,0.5
b1957,179|60|182|52|56|58,question,en,0.0,1.0,0.5,0.5
b1958,53|59|181|54|58,question,en,0.0,1.0,0.5,0.5
b1960,52|182|59|58,question,en,0.0,1.0,0.5,0.5
b1961,179|183|64|52|56|58,question,en,0.0,1.0,0.5,0.5
b1964,179|183|63|52|54|58,question,en,0.0,1.0,0.5,0.5
b1965,52|181|63|58,question,en,0.0,1.0,0.5,0.5
b1966,64|182|52|55|58,question,en,0.0,1.0,0.5,0.5
b2048,53|59|181|55|52,question,en,0.0,1.0,0.5,0.5
b2049,54|184|60|53,question,en,0.0,1.0,0.5,0.5
b2051,183|60|54|53,question,en,0.0,1.0,0.5,0.5
b2052,179|184|52|56|55|62,question,en,0.0,1.0,0.5,0.5
b2053,179|63|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b2055,181|53|64|52,question,en,0.0,1.0,0.5,0.5
b2056,52|56|183|59,question,en,0.0,1.0,0.5,0.5
b1937,53|60|182|56|54,question,en,0.0,1.0,0.5,0.5
b1938,52|56|182|63,question,en,0.0,1.0,0.5,0.5
b1939,182|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b1940,52|182|53|59,question,en,0.0,1.0,0.5,0.5
b1941,52|54|182|59,question,en,0.0,1.0,0.5,0.5
b1942,52|56|66|182,question,en,0.0,1.0,0.5,0.5
b1943,54|182|53|59,question,en,0.0,1.0,0.5,0.5
b1944,66|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b1945,53|60|182|56|54,question,en,0.0,1.0,0.5,0.5
b1946,53|68|182|52|56,question,en,0.0,1.0,0.5,0.5
b1967,60|185|52|56|58,question,en,0.0,1.0,0.5,0.5
b1968,52|59|181|56|58,question,en,0.0,1.0,0.5,0.5
b1969,63|185|56|54|58,question,en,0.0,1.0,0.5,0.5
b1970,183|59|52|56|58,question,en,0.0,1.0,0.5,0.5
b1971,179|53|60|181|56|58,question,en,0.0,1.0,0.5,0.5
b1972,179|54|181|56|70|58,question,en,0.0,1.0,0.5,0.5
b1973,183|59|52|56|58,question,en,0.0,1.0,0.5,0.5
b1974,183|53|55|62|58,question,en,0.0,1.0,0.5,0.5
b1975,60|185|56|54|58,question,en,0.0,1.0,0.5,0.5
b1976,183|53|60|54|58,question,en,0.0,1.0,0.5,0.5
b1833,179|53|63|181|54|52,question,en,0.0,1.0,0.5,0.5
b1834,65|185|52|56|54,question,en,0.0,1.0,0.5,0.5
b1835,52|56|183|63,question,en,0.0,1.0,0.5,0.5
b1836,52|56|184|59,question,en,0.0,1.0,0.5,0.5
b1837,181|56|63|52,question,en,0.0,1.0,0.5,0.5
b1839,181|60|53|52,question,en,0.0,1.0,0.5,0.5
b1840,52|183|53|64,question,en,0.0,1.0,0.5,0.5
b1841,183|53|67|52|54,question,en,0.0,1.0,0.5,0.5
b1864,68|182|52|54|58,question,en,0.0,1.0,0.5,0.5
b1866,53|63|182|54|58,question,en,0.0,1.0,0.5,0.5
b1842,53|60|182|52|56,question,en,0.0,1.0,0.5,0.5
b1843,182|59|55|56|54,question,en,0.0,1.0,0.5,0.5
b1844,70|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b1845,52|182|53|59,question,en,0.0,1.0,0.5,0.5
b1846,53|60|182|56|54,question,en,0.0,1.0,0.5,0.5
b1847,53|68|182|52|55,question,en,0.0,1.0,0.5,0.5
b1848,67|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b1851,52|182|64|54,question,en,0.0,1.0,0.5,0.5
b1947,185|52|56|55|70,question,en,0.0,1.0,0.5,0.5
b1948,53|60|185|55|54,question,en,0.0,1.0,0.5,0.5
b1949,183|64|52|56|55,question,en,0.0,1.0,0.5,0.5
b1950,52|57|181|59,question,en,0.0,1.0,0.5,0.5
b1951,57|60|181|56|54,question,en,0.0,1.0,0.5,0.5
b1954,183|66|57|52|55,question,en,0.0,1.0,0.5,0.5
b1955,53|60|181|55|58,question,en,0.0,1.0,0.5,0.5
b1956,184|59|55|56|58,question,en,0.0,1.0,0.5,0.5
b8071,181|15|2,question,en,0.0,1.0,0.5,0.5
b8072,183|2|12,question,en,0.0,1.0,0.5,0.5
b8073,185|2|12,question,en,0.0,1.0,0.5,0.5
b8074,181|2|8,question,en,0.0,1.0,0.5,0.5
b8075,1|185|2,question,en,0.0,1.0,0.5,0.5
b8296,22|185|2,question,en,0.0,1.0,0.5,0.5
b8297,15|185|2,question,en,0.0,1.0,0.5,0.5
b8298,1|2|183,question,en,0.0,1.0,0.5,0.5
b8299,16|185|2,question,en,0.0,1.0,0.5,0.5
b8300,181|7|10,question,en,0.0,1.0,0.5,0.5
b8301,1|185|2,question,en,0.0,1.0,0.5,0.5
b8196,185|2|8,question,en,0.0,1.0,0.5,0.5
b8197,22|185|2,question,en,0.0,1.0,0.5,0.5
b8198,181|22|2,question,en,0.0,1.0,0.5,0.5
b8199,183|2|8,question,en,0.0,1.0,0.5,0.5
b8200,7|185|6,question,en,0.0,1.0,0.5,0.5
b8201,181|14|2,question,en,0.0,1.0,0.5,0.5
b8202,20|185|21,question,en,0.0,1.0,0.5,0.5
b8203,9|185|2,question,en,0.0,1.0,0.5,0.5
b8204,181|20|21,question,en,0.0,1.0,0.5,0.5
b8156,184|3|2,question,en,0.0,1.0,0.5,0.5
b8157,181|22|2,question,en,0.0,1.0,0.5,0.5
b8158,14|2|182,question,en,0.0,1.0,0.5,0.5
b8159,183|7|17,question,en,0.0,1.0,0.5,0.5
b8160,184|20|21,question,en,0.0,1.0,0.5,0.5
b8161,181|9|2,question,en,0.0,1.0,0.5,0.5
b8162,2|5|182,question,en,0.0,1.0,0.5,0.5
b8163,22|2|183,question,en,0.0,1.0,0.5,0.5
b8164,184|7|6,question,en,0.0,1.0,0.5,0.5
b8165,181|9|2,question,en,0.0,1.0,0.5,0.5
b8062,4|2|182,question,en,0.0,1.0,0.5,0.5
b8063,183|16|2,question,en,0.0,1.0,0.5,0.5
b8064,9|184|2,question,en,0.0,1.0,0.5,0.5
b8065,181|20|21,question,en,0.0,1.0,0.5,0.5
b8066,2|5|182,question,en,0.0,1.0,0.5,0.5
b8067,183|7|6,question,en,0.0,1.0,0.5,0.5
b8068,9|184|2,question,en,0.0,1.0,0.5,0.5
b8069,181|2|12,question,en,0.0,1.0,0.5,0.5
b8070,7|182|6,question,en,0.0,1.0,0.5,0.5
b8276,183|7|6,question,en,0.0,1.0,0.5,0.5
b8277,184|7|6,question,en,0.0,1.0,0.5,0.5
b8278,181|15|2,question,en,0.0,1.0,0.5,0.5
b8279,9|2|182,question,en,0.0,1.0,0.5,0.5
b8280,183|2|5,question,en,0.0,1.0,0.5,0.5
b8281,184|7|10,question,en,0.0,1.0,0.5,0.5
b8282,181|2|8,question,en,0.0,1.0,0.5,0.5
b8283,4|2|182,question,en,0.0,1.0,0.5,0.5
b8284,183|7|6,question,en,0.0,1.0,0.5,0.5
b8285,22|184|2,question,en,0.0,1.0,0.5,0.5
b8266,181|2|8,question,en,0.0,1.0,0.5,0.5
b8267,16|2|182,question,en,0.0,1.0,0.5,0.5
b8268,183|2|5,question,en,0.0,1.0,0.5,0.5
b8269,9|184|2,question,en,0.0,1.0,0.5,0.5
b8270,181|18|7,question,en,0.0,1.0,0.5,0.5
b8271,14|2|182,question,en,0.0,1.0,0.5,0.5
b8272,1|2|183,question,en,0.0,1.0,0.5,0.5
b8273,4|184|2,question,en,0.0,1.0,0.5,0.5
b8274,181|7|6,question,en,0.0,1.0,0.5,0.5
b8275,18|7|182,question,en,0.0,1.0,0.5,0.5
b8086,183|16|2,question,en,0.0,1.0,0.5,0.5
b8087,1|184|2,question,en,0.0,1.0,0.5,0.5
b8088,181|2|19,question,en,0.0,1.0,0.5,0.5
b8089,14|2|182,question,en,0.0,1.0,0.5,0.5
b8090,183|7|6,question,en,0.0,1.0,0.5,0.5
b8091,184|7|6,question,en,0.0,1.0,0.5,0.5
b8092,181|7|11,question,en,0.0,1.0,0.5,0.5
b8093,182|2|8,question,en,0.0,1.0,0.5,0.5
b8094,183|14|2,question,en,0.0,1.0,0.5,0.5
b8095,9|184|2,question,en,0.0,1.0,0.5,0.5
b8042,181|2|8,question,en,0.0,1.0,0.5,0.5
b8043,7|17|182,question,en,0.0,1.0,0.5,0.5
b8044,183|2|8,question,en,0.0,1.0,0.5,0.5
b8045,4|184|2,question,en,0.0,1.0,0.5,0.5
b8046,181|2|8,question,en,0.0,1.0,0.5,0.5
b8047,7|11|182,question,en,0.0,1.0,0.5,0.5
b8048,183|7|6,question,en,0.0,1.0,0.5,0.5
b8049,4|184|2,question,en,0.0,1.0,0.5,0.5
b8050,181|7|10,question,en,0.0,1.0,0.5,0.5
b8051,3|2|182,question,en,0.0,1.0,0.5,0.5
b8106,183|7|10,question,en,0.0,1.0,0.5,0.5
b8107,184|2|19,question,en,0.0,1.0,0.5,0.5
b8108,181|1|2,question,en,0.0,1.0,0.5,0.5
b8109,14|2|182,question,en,0.0,1.0,0.5,0.5
b8110,183|7|11,question,en,0.0,1.0,0.5,0.5
b8111,184|3|2,question,en,0.0,1.0,0.5,0.5
b8112,181|7|11,question,en,0.0,1.0,0.5,0.5
b8113,2|5|182,question,en,0.0,1.0,0.5,0.5
b8114,183|7|11,question,en,0.0,1.0,0.5,0.5
b8115,184|2|19,question,en,0.0,1.0,0.5,0.5
b8205,183|2|5,question,en,0.0,1.0,0.5,0.5
b8206,184|7|6,question,en,0.0,1.0,0.5,0.5
b8207,181|2|8,question,en,0.0,1.0,0.5,0.5
b8208,9|2|182,question,en,0.0,1.0,0.5,0.5
b8209,22|2|183,question,en,0.0,1.0,0.5,0.5
b8210,184|7|6,question,en,0.0,1.0,0.5,0.5
b8211,181|2|8,question,en,0.0,1.0,0.5,0.5
b8212,2|180|182,question,en,0.0,1.0,0.5,0.5
b8213,183|2|180,question,en,0.0,1.0,0.5,0.5
b8214,22|184|2,question,en,0.0,1.0,0.5,0.5
b8176,181|3|2,question,en,0.0,1.0,0.5,0.5
b8177,1|2|182,question,en,0.0,1.0,0.5,0.5
b8178,183|7|6,question,en,0.0,1.0,0.5,0.5
b8179,184|7|6,question,en,0.0,1.0,0.5,0.5
b8180,181|18|7,question,en,0.0,1.0,0.5,0.5
b8181,22|2|182,question,en,0.0,1.0,0.5,0.5
b8182,15|2|183,question,en,0.0,1.0,0.5,0.5
b8183,184|7|6,question,en,0.0,1.0,0.5,0.5
b8184,181|2|8,question,en,0.0,1.0,0.5,0.5
b8185,182|2|8,question,en,0.0,1.0,0.5,0.5
b8215,18|183|7,question,en,0.0,1.0,0.5,0.5
b8216,184|2|12,question,en,0.0,1.0,0.5,0.5
b8217,181|9|2,question,en,0.0,1.0,0.5,0.5
b8218,182|2|8,question,en,0.0,1.0,0.5,0.5
b8219,183|2|12,question,en,0.0,1.0,0.5,0.5
b8220,184|20|21,question,en,0.0,1.0,0.5,0.5
b8221,181|14|2,question,en,0.0,1.0,0.5,0.5
b8222,1|2|182,question,en,0.0,1.0,0.5,0.5
b8223,183|2|180,question,en,0.0,1.0,0.5,0.5
b8224,184|14|2,question,en,0.0,1.0,0.5,0.5
b8116,181|3|2,question,en,0.0,1.0,0.5,0.5
b8117,7|182|6,question,en,0.0,1.0,0.5,0.5
b8118,9|2|183,question,en,0.0,1.0,0.5,0.5
b8119,184|2|8,question,en,0.0,1.0,0.5,0.5
b8120,181|7|6,question,en,0.0,1.0,0.5,0.5
b8121,2|19|182,question,en,0.0,1.0,0.5,0.5
b8122,183|2|8,question,en,0.0,1.0,0.5,0.5
b8123,184|2|8,question,en,0.0,1.0,0.5,0.5
b8124,181|7|6,question,en,0.0,1.0,0.5,0.5
b8125,7|11|182,question,en,0.0,1.0,0.5,0.5
b8032,18|183|7,question,en,0.0,1.0,0.5,0.5
b8033,184|2|12,question,en,0.0,1.0,0.5,0.5
b8034,181|9|2,question,en,0.0,1.0,0.5,0.5
b8035,2|5|182,question,en,0.0,1.0,0.5,0.5
b8036,183|7|17,question,en,0.0,1.0,0.5,0.5
b8037,184|2|180,question,en,0.0,1.0,0.5,0.5
b8038,181|22|2,question,en,0.0,1.0,0.5,0.5
b8039,7|182|10,question,en,0.0,1.0,0.5,0.5
b8040,9|2|183,question,en,0.0,1.0,0.5,0.5
b8041,4|184|2,question,en,0.0,1.0,0.5,0.5
b8022,181|7|10,question,en,0.0,1.0,0.5,0.5
b8023,182|2|8,question,en,0.0,1.0,0.5,0.5
b8024,183|2|8,question,en,0.0,1.0,0.5,0.5
b8025,184|2|5,question,en,0.0,1.0,0.5,0.5
b8026,181|1|2,question,en,0.0,1.0,0.5,0.5
b8027,1|2|182,question,en,0.0,1.0,0.5,0.5
b8028,183|14|2,question,en,0.0,1.0,0.5,0.5
b8029,184|14|2,question,en,0.0,1.0,0.5,0.5
b8030,181|18|7,question,en,0.0,1.0,0.5,0.5
b8031,22|2|182,question,en,0.0,1.0,0.5,0.5
b8225,181|9|2,question,en,0.0,1.0,0.5,0.5
b8226,9|2|182,question,en,0.0,1.0,0.5,0.5
b8227,183|14|2,question,en,0.0,1.0,0.5,0.5
b8228,184|2|5,question,en,0.0,1.0,0.5,0.5
b8229,181|14|2,question,en,0.0,1.0,0.5,0.5
b8230,1|2|182,question,en,0.0,1.0,0.5,0.5
b8231,183|7|17,question,en,0.0,1.0,0.5,0.5
b8232,184|7|10,question,en,0.0,1.0,0.5,0.5
b8233,181|7|17,question,en,0.0,1.0,0.5,0.5
b8234,2|5|182,question,en,0.0,1.0,0.5,0.5
b8126,4|2|183,question,en,0.0,1.0,0.5,0.5
b8127,184|2|5,question,en,0.0,1.0,0.5,0.5
b8128,181|22|2,question,en,0.0,1.0,0.5,0.5
b8129,182|2|8,question,en,0.0,1.0,0.5,0.5
b8130,22|2|183,question,en,0.0,1.0,0.5,0.5
b8131,184|2|8,question,en,0.0,1.0,0.5,0.5
b8132,181|20|21,question,en,0.0,1.0,0.5,0.5
b8133,7|17|182,question,en,0.0,1.0,0.5,0.5
b8134,18|183|7,question,en,0.0,1.0,0.5,0.5
b8135,9|184|2,question,en,0.0,1.0,0.5,0.5
b8136,181|20|21,question,en,0.0,1.0,0.5,0.5
b8137,7|182|6,question,en,0.0,1.0,0.5,0.5
b8138,183|7|6,question,en,0.0,1.0,0.5,0.5
b8139,184|7|6,question,en,0.0,1.0,0.5,0.5
b8140,181|18|7,question,en,0.0,1.0,0.5,0.5
b8141,15|2|182,question,en,0.0,1.0,0.5,0.5
b8142,183|7|12,question,en,0.0,1.0,0.5,0.5
b8143,184|2|13,question,en,0.0,1.0,0.5,0.5
b8144,181|9|2,question,en,0.0,1.0,0.5,0.5
b8145,182|2|8,question,en,0.0,1.0,0.5,0.5
b8286,183|7|6,question,en,0.0,1.0,0.5,0.5
b8287,18|184|7,question,en,0.0,1.0,0.5,0.5
b8288,181|2|5,question,en,0.0,1.0,0.5,0.5
b8289,18|7|182,question,en,0.0,1.0,0.5,0.5
b8290,4|2|183,question,en,0.0,1.0,0.5,0.5
b8291,184|2|13,question,en,0.0,1.0,0.5,0.5
b8292,181|4|2,question,en,0.0,1.0,0.5,0.5
b8293,7|182|6,question,en,0.0,1.0,0.5,0.5
b8294,183|2|8,question,en,0.0,1.0,0.5,0.5
b8295,184|7|6,question,en,0.0,1.0,0.5,0.5
b8186,181|18|7,question,en,0.0,1.0,0.5,0.5
b8187,7|182|6,question,en,0.0,1.0,0.5,0.5
b8188,183|2|180,question,en,0.0,1.0,0.5,0.5
b8189,184|2|180,question,en,0.0,1.0,0.5,0.5
b8190,181|7|6,question,en,0.0,1.0,0.5,0.5
b8191,2|180|182,question,en,0.0,1.0,0.5,0.5
b8192,183|2|180,question,en,0.0,1.0,0.5,0.5
b8193,184|7|6,question,en,0.0,1.0,0.5,0.5
b8194,181|2|180,question,en,0.0,1.0,0.5,0.5
b8195,2|19|182,question,en,0.0,1.0,0.5,0.5
b8255,183|2|19,question,en,0.0,1.0,0.5,0.5
b8256,184|2|19,question,en,0.0,1.0,0.5,0.5
b8257,181|2|19,question,en,0.0,1.0,0.5,0.5
b8258,2|19|182,question,en,0.0,1.0,0.5,0.5
b8259,183|3|2,question,en,0.0,1.0,0.5,0.5
b8260,184|3|2,question,en,0.0,1.0,0.5,0.5
b8261,181|3|2,question,en,0.0,1.0,0.5,0.5
b8262,18|7|182,question,en,0.0,1.0,0.5,0.5
b8263,183|7|6,question,en,0.0,1.0,0.5,0.5
b8264,184|7|11,question,en,0.0,1.0,0.5,0.5
b8265,181|7|11,question,en,0.0,1.0,0.5,0.5
b8321,53|61|182|52|55,question,en,0.0,1.0,0.5,0.5
b8322,61|181|56|55|52,question,en,0.0,1.0,0.5,0.5
b8323,183|61|52|56|54,question,en,0.0,1.0,0.5,0.5
b8324,194|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b8325,194|56|182|52,question,en,0.0,1.0,0.5,0.5
b8326,194|181|56|54|52,question,en,0.0,1.0,0.5,0.5
b8327,183|53|194|55|52,question,en,0.0,1.0,0.5,0.5
b8328,194|53|181|54,question,en,0.0,1.0,0.5,0.5
b8329,183|194|55|56|54,question,en,0.0,1.0,0.5,0.5
b8330,53|194|182|52|54,question,en,0.0,1.0,0.5,0.5
b2007,52|57|181|63,question,en,0.0,1.0,0.5,0.5
b2008,179|57|182|52|70,question,en,0.0,1.0,0.5,0.5
b2009,184|69|57|52|55,question,en,0.0,1.0,0.5,0.5
b2010,183|57|59|52|56,question,en,0.0,1.0,0.5,0.5
b2011,53|57|60|182|54,question,en,0.0,1.0,0.5,0.5
b2013,184|63|57|56|54,question,en,0.0,1.0,0.5,0.5
b2014,57|59|181|54|52,question,en,0.0,1.0,0.5,0.5
b2016,57|59|181|56|54,question,en,0.0,1.0,0.5,0.5
b6054,88,question,en,0.0,1.0,0.5,0.5
b6055,88,question,en,0.0,1.0,0.5,0.5
b6056,88,question,en,0.0,1.0,0.5,0.5
b6057,88,question,en,0.0,1.0,0.5,0.5
b6058,88,question,en,0.0,1.0,0.5,0.5
b6059,88,question,en,0.0,1.0,0.5,0.5
b6060,88,question,en,0.0,1.0,0.5,0.5
b6061,88,question,en,0.0,1.0,0.5,0.5
b6062,88,question,en,0.0,1.0,0.5,0.5
b6063,88,question,en,0.0,1.0,0.5,0.5
b6064,88,question,en,0.0,1.0,0.5,0.5
b6065,88,question,en,0.0,1.0,0.5,0.5
b6066,88,question,en,0.0,1.0,0.5,0.5
b6067,88,question,en,0.0,1.0,0.5,0.5
b6068,88,question,en,0.0,1.0,0.5,0.5
b6069,144,question,en,0.0,1.0,0.5,0.5
b6070,144,question,en,0.0,1.0,0.5,0.5
b6071,144,question,en,0.0,1.0,0.5,0.5
b6072,144,question,en,0.0,1.0,0.5,0.5
b6073,144,question,en,0.0,1.0,0.5,0.5
b6074,142,question,en,0.0,1.0,0.5,0.5
b6075,142,question,en,0.0,1.0,0.5,0.5
b6076,142,question,en,0.0,1.0,0.5,0.5
b6077,142,question,en,0.0,1.0,0.5,0.5
b6078,142,question,en,0.0,1.0,0.5,0.5
b6079,142,question,en,0.0,1.0,0.5,0.5
b6080,117,question,en,0.0,1.0,0.5,0.5
b6081,142,question,en,0.0,1.0,0.5,0.5
b6082,142,question,en,0.0,1.0,0.5,0.5
b6083,142,question,en,0.0,1.0,0.5,0.5
b6084,142,question,en,0.0,1.0,0.5,0.5
b6085,142,question,en,0.0,1.0,0.5,0.5
b6086,142,question,en,0.0,1.0,0.5,0.5
b6087,142,question,en,0.0,1.0,0.5,0.5
b6088,142,question,en,0.0,1.0,0.5,0.5
b6089,138,question,en,0.0,1.0,0.5,0.5
b6090,138,question,en,0.0,1.0,0.5,0.5
b6091,138,question,en,0.0,1.0,0.5,0.5
b6092,138,question,en,0.0,1.0,0.5,0.5
b6093,138,question,en,0.0,1.0,0.5,0.5
b6094,128,question,en,0.0,1.0,0.5,0.5
b6095,128,question,en,0.0,1.0,0.5,0.5
b6096,128,question,en,0.0,1.0,0.5,0.5
b6097,128,question,en,0.0,1.0,0.5,0.5
b6098,128,question,en,0.0,1.0,0.5,0.5
